V1,V2,Vout
0.274,1.5,0.0129916559
0.275,1.5,0.0129916576
0.276,1.5,0.0129916546
0.277,1.5,0.0129916554
0.278,1.5,0.0129916558
0.279,1.5,0.0129916568
0.28,1.5,0.0129916561
0.281,1.5,0.0129916551
0.282,1.5,0.0129916558
0.283,1.5,0.0129916567
0.284,1.5,0.0129916546
0.285,1.5,0.0129916546
0.286,1.5,0.0129916557
0.287,1.5,0.0129916578
0.288,1.5,0.0129916568
0.289,1.5,0.012991654
0.29,1.5,0.0129916559
0.291,1.5,0.0129916566
0.292,1.5,0.0129916555
0.293,1.5,0.0129916537
0.294,1.5,0.0129916552
0.295,1.5,0.0129916571
0.296,1.5,0.0129916545
0.297,1.5,0.0129916557
0.298,1.5,0.0129916559
0.299,1.5,0.0129916562
0.3,1.5,0.0129916568
0.301,1.5,0.012991656
0.302,1.5,0.0129916564
0.303,1.5,0.0129916555
0.304,1.5,0.0129916536
0.305,1.5,0.0129916558
0.306,1.5,0.0129916579
0.307,1.5,0.0129916546
0.308,1.5,0.0129916537
0.309,1.5,0.012991655
0.31,1.5,0.0129916565
0.311,1.5,0.0129916545
0.312,1.5,0.012991655
0.313,1.5,0.0129916544
0.314,1.5,0.0129916546
0.315,1.5,0.0129916554
0.316,1.5,0.0129916546
0.317,1.5,0.0129916551
0.318,1.5,0.012991655
0.319,1.5,0.012991655
0.32,1.5,0.0129916542
0.321,1.5,0.0129916549
0.322,1.5,0.0129916554
0.323,1.5,0.0129916544
0.324,1.5,0.0129916557
0.325,1.5,0.0129916573
0.326,1.5,0.0129916544
0.327,1.5,0.0129916552
0.328,1.5,0.0129916566
0.329,1.5,0.0129916547
0.33,1.5,0.0129916542
0.331,1.5,0.0129916554
0.332,1.5,0.0129916547
0.333,1.5,0.0129916556
0.334,1.5,0.0129916579
0.335,1.5,0.0129916545
0.336,1.5,0.0129916544
0.337,1.5,0.0129916556
0.338,1.5,0.0129916577
0.339,1.5,0.0129916576
0.34,1.5,0.0129916569
0.341,1.5,0.0129916552
0.342,1.5,0.0129916549
0.343,1.5,0.012991655
0.344,1.5,0.0129916561
0.345,1.5,0.0129916568
0.346,1.5,0.0129916534
0.347,1.5,0.012991654
0.348,1.5,0.0129916541
0.349,1.5,0.0129916556
0.35,1.5,0.0129916569
0.351,1.5,0.0129916558
0.352,1.5,0.0129916551
0.353,1.5,0.0129916546
0.354,1.5,0.0129916553
0.355,1.5,0.0129916546
0.356,1.5,0.0129916544
0.357,1.5,0.0129916547
0.358,1.5,0.0129916558
0.359,1.5,0.0129916575
0.36,1.5,0.0129916547
0.361,1.5,0.0129916562
0.362,1.5,0.012991657
0.363,1.5,0.0129916559
0.364,1.5,0.0129916581
0.365,1.5,0.0129916579
0.366,1.5,0.0129916534
0.367,1.5,0.0129916559
0.368,1.5,0.0129916557
0.369,1.5,0.0129916547
0.37,1.5,0.0129916549
0.371,1.5,0.0129916562
0.372,1.5,0.0129916578
0.373,1.5,0.0129916549
0.374,1.5,0.0129916534
0.375,1.5,0.0129916544
0.376,1.5,0.0129916552
0.377,1.5,0.012991654
0.378,1.5,0.0129916557
0.379,1.5,0.012991657
0.38,1.5,0.0129916582
0.381,1.5,0.0129916557
0.382,1.5,0.0129916555
0.383,1.5,0.0129916579
0.384,1.5,0.0129916555
0.385,1.5,0.012991654
0.386,1.5,0.0129916557
0.387,1.5,0.012991658
0.388,1.5,0.0129916543
0.389,1.5,0.012991655
0.39,1.5,0.0129916549
0.391,1.5,0.0129916542
0.392,1.5,0.0129916555
0.393,1.5,0.0129916544
0.394,1.5,0.0129916555
0.395,1.5,0.0129916556
0.396,1.5,0.012991657
0.397,1.5,0.0129916546
0.398,1.5,0.0129916556
0.399,1.5,0.0129916544
0.4,1.5,0.0129916545
0.401,1.5,0.0129916565
0.402,1.5,0.0129916569
0.403,1.5,0.0129916545
0.404,1.5,0.012991655
0.405,1.5,0.0129916557
0.406,1.5,0.0129916577
0.407,1.5,0.0129916543
0.408,1.5,0.0129916549
0.409,1.5,0.0129916556
0.41,1.5,0.0129916573
0.411,1.5,0.0129916556
0.412,1.5,0.0129916558
0.413,1.5,0.0129916553
0.414,1.5,0.0129916559
0.415,1.5,0.0129916539
0.416,1.5,0.0129916548
0.417,1.5,0.0129916554
0.418,1.5,0.0129916556
0.419,1.5,0.0129916563
0.42,1.5,0.0129916547
0.421,1.5,0.0129916539
0.422,1.5,0.0129916558
0.423,1.5,0.0129916579
0.424,1.5,0.0129916579
0.425,1.5,0.0129916555
0.426,1.5,0.0129916555
0.427,1.5,0.0129916546
0.428,1.5,0.0129916548
0.429,1.5,0.0129916549
0.43,1.5,0.0129916581
0.431,1.5,0.0129916554
0.432,1.5,0.0129916543
0.433,1.5,0.0129916553
0.434,1.5,0.0129916545
0.435,1.5,0.0129916546
0.436,1.5,0.0129916549
0.437,1.5,0.0129916549
0.438,1.5,0.012991654
0.439,1.5,0.0129916544
0.44,1.5,0.012991655
0.441,1.5,0.0129916555
0.442,1.5,0.0129916542
0.443,1.5,0.0129916549
0.444,1.5,0.0129916547
0.445,1.5,0.0129916552
0.446,1.5,0.0129916556
0.447,1.5,0.0129916547
0.448,1.5,0.0129916549
0.449,1.5,0.0129916548
0.45,1.5,0.012991655
0.451,1.5,0.0129916552
0.452,1.5,0.0129916553
0.453,1.5,0.0129916554
0.454,1.5,0.0129916557
0.455,1.5,0.0129916586
0.456,1.5,0.0129916571
0.457,1.5,0.0129916548
0.458,1.5,0.0129916547
0.459,1.5,0.0129916553
0.46,1.5,0.0129916575
0.461,1.5,0.0129916556
0.462,1.5,0.012991657
0.463,1.5,0.012991655
0.464,1.5,0.0129916547
0.465,1.5,0.0129916585
0.466,1.5,0.0129916554
0.467,1.5,0.0129916539
0.468,1.5,0.0129916553
0.469,1.5,0.0129916538
0.47,1.5,0.0129916556
0.471,1.5,0.0129916571
0.472,1.5,0.0129916548
0.473,1.5,0.0129916541
0.474,1.5,0.0129916562
0.475,1.5,0.0129916568
0.476,1.5,0.0129916552
0.477,1.5,0.0129916548
0.478,1.5,0.0129916541
0.479,1.5,0.0129916553
0.48,1.5,0.0129916544
0.481,1.5,0.0129916548
0.482,1.5,0.0129916547
0.483,1.5,0.0129916548
0.484,1.5,0.0129916551
0.485,1.5,0.0129916542
0.486,1.5,0.0129916558
0.487,1.5,0.0129916542
0.488,1.5,0.0129916556
0.489,1.5,0.0129916549
0.49,1.5,0.0129916548
0.491,1.5,0.0129916552
0.492,1.5,0.0129916585
0.493,1.5,0.0129916568
0.494,1.5,0.0129916555
0.495,1.5,0.0129916539
0.496,1.5,0.0129916553
0.497,1.5,0.0129916572
0.498,1.5,0.0129916556
0.499,1.5,0.0129916554
0.5,1.5,0.0129916548
0.501,1.5,0.0129916564
0.502,1.5,0.0129916569
0.503,1.5,0.0129916542
0.504,1.5,0.0129916557
0.505,1.5,0.0129916577
0.506,1.5,0.012991655
0.507,1.5,0.0129916542
0.508,1.5,0.0129916549
0.509,1.5,0.0129916577
0.51,1.5,0.0129916544
0.511,1.5,0.0129916548
0.512,1.5,0.0129916549
0.513,1.5,0.0129916575
0.514,1.5,0.0129916578
0.515,1.5,0.0129916538
0.516,1.5,0.0129916555
0.517,1.5,0.0129916538
0.518,1.5,0.0129916556
0.519,1.5,0.0129916552
0.52,1.5,0.0129916547
0.521,1.5,0.0129916554
0.522,1.5,0.0129916563
0.523,1.5,0.0129916559
0.524,1.5,0.0129916558
0.525,1.5,0.0129916552
0.526,1.5,0.0129916573
0.527,1.5,0.0129916564
0.528,1.5,0.0129916551
0.529,1.5,0.012991655
0.53,1.5,0.012991657
0.531,1.5,0.0129916549
0.532,1.5,0.0129916553
0.533,1.5,0.0129916549
0.534,1.5,0.0129916541
0.535,1.5,0.0129916565
0.536,1.5,0.012991658
0.537,1.5,0.012991655
0.538,1.5,0.0129916543
0.539,1.5,0.0129916551
0.54,1.5,0.0129916559
0.541,1.5,0.0129916575
0.542,1.5,0.0129916555
0.543,1.5,0.0129916549
0.544,1.5,0.0129916547
0.545,1.5,0.0129916551
0.546,1.5,0.0129916552
0.547,1.5,0.012991654
0.548,1.5,0.0129916552
0.549,1.5,0.0129916574
0.55,1.5,0.0129916542
0.551,1.5,0.0129916543
0.552,1.5,0.0129916547
0.553,1.5,0.0129916543
0.554,1.5,0.012991655
0.555,1.5,0.0129916557
0.556,1.5,0.0129916581
0.557,1.5,0.0129916539
0.558,1.5,0.0129916556
0.559,1.5,0.0129916558
0.56,1.5,0.0129916561
0.561,1.5,0.012991658
0.562,1.5,0.0129916569
0.563,1.5,0.0129916551
0.564,1.5,0.0129916539
0.565,1.5,0.0129916548
0.566,1.5,0.0129916535
0.567,1.5,0.0129916569
0.568,1.5,0.0129916579
0.569,1.5,0.0129916573
0.57,1.5,0.0129916552
0.571,1.5,0.012991656
0.572,1.5,0.0129916546
0.573,1.5,0.0129916555
0.574,1.5,0.0129916555
0.575,1.5,0.0129916552
0.576,1.5,0.0129916554
0.577,1.5,0.0129916559
0.578,1.5,0.0129916537
0.579,1.5,0.012991655
0.58,1.5,0.012991655
0.581,1.5,0.0129916558
0.582,1.5,0.0129916566
0.583,1.5,0.0129916547
0.584,1.5,0.012991655
0.585,1.5,0.0129916554
0.586,1.5,0.0129916556
0.587,1.5,0.0129916572
0.588,1.5,0.0129916553
0.589,1.5,0.0129916542
0.59,1.5,0.0129916559
0.591,1.5,0.0129916571
0.592,1.5,0.0129916555
0.593,1.5,0.0129916558
0.594,1.5,0.0129916571
0.595,1.5,0.012991655
0.596,1.5,0.0129916566
0.597,1.5,0.0129916568
0.598,1.5,0.0129916544
0.599,1.5,0.0129916545
0.6,1.5,0.0129916562
0.601,1.5,0.0129916569
0.602,1.5,0.0129916549
0.603,1.5,0.0129916575
0.604,1.5,0.0129916555
0.605,1.5,0.0129916545
0.606,1.5,0.0129916558
0.607,1.5,0.0129916576
0.608,1.5,0.0129916553
0.609,1.5,0.0129916547
0.61,1.5,0.0129916546
0.611,1.5,0.012991654
0.612,1.5,0.0129916545
0.613,1.5,0.0129916552
0.614,1.5,0.0129916548
0.615,1.5,0.0129916552
0.616,1.5,0.0129916543
0.617,1.5,0.0129916563
0.618,1.5,0.0129916566
0.619,1.5,0.012991655
0.62,1.5,0.0129916562
0.621,1.5,0.012991656
0.622,1.5,0.0129916549
0.623,1.5,0.0129916545
0.624,1.5,0.0129916545
0.625,1.5,0.0129916558
0.626,1.5,0.0129916551
0.627,1.5,0.0129916551
0.628,1.5,0.012991656
0.629,1.5,0.012991657
0.63,1.5,0.0129916541
0.631,1.5,0.012991655
0.632,1.5,0.0129916554
0.633,1.5,0.0129916543
0.634,1.5,0.0129916543
0.635,1.5,0.0129916545
0.636,1.5,0.0129916542
0.637,1.5,0.0129916543
0.638,1.5,0.012991655
0.639,1.5,0.0129916549
0.64,1.5,0.012991654
0.641,1.5,0.0129916541
0.642,1.5,0.0129916554
0.643,1.5,0.012991654
0.644,1.5,0.0129916559
0.645,1.5,0.0129916588
0.646,1.5,0.012991657
0.647,1.5,0.0129916555
0.648,1.5,0.0129916542
0.649,1.5,0.0129916552
0.65,1.5,0.0129916565
0.651,1.5,0.0129916556
0.652,1.5,0.0129916544
0.653,1.5,0.0129916551
0.654,1.5,0.0129916553
0.655,1.5,0.012991655
0.656,1.5,0.0129916542
0.657,1.5,0.0129916555
0.658,1.5,0.0129916543
0.659,1.5,0.0129916546
0.66,1.5,0.0129916549
0.661,1.5,0.012991654
0.662,1.5,0.012991655
0.663,1.5,0.0129916548
0.664,1.5,0.012991656
0.665,1.5,0.012991658
0.666,1.5,0.0129916547
0.667,1.5,0.0129916551
0.668,1.5,0.0129916553
0.669,1.5,0.0129916549
0.67,1.5,0.0129916553
0.671,1.5,0.012991654
0.672,1.5,0.0129916552
0.673,1.5,0.0129916537
0.674,1.5,0.0129916554
0.675,1.5,0.0129916574
0.676,1.5,0.0129916556
0.677,1.5,0.0129916574
0.678,1.5,0.0129916546
0.679,1.5,0.0129916554
0.68,1.5,0.0129916546
0.681,1.5,0.0129916547
0.682,1.5,0.0129916557
0.683,1.5,0.012991656
0.684,1.5,0.0129916554
0.685,1.5,0.0129916548
0.686,1.5,0.0129916556
0.687,1.5,0.0129916548
0.688,1.5,0.0129916551
0.689,1.5,0.0129916552
0.69,1.5,0.0129916569
0.691,1.5,0.0129916546
0.692,1.5,0.0129916551
0.693,1.5,0.0129916563
0.694,1.5,0.0129916581
0.695,1.5,0.0129916554
0.696,1.5,0.0129916548
0.697,1.5,0.0129916549
0.698,1.5,0.0129916554
0.699,1.5,0.0129916552
0.7,1.5,0.0129916581
0.701,1.5,0.0129916549
0.702,1.5,0.0129916552
0.703,1.5,0.0129916558
0.704,1.5,0.0129916539
0.705,1.5,0.012991655
0.706,1.5,0.0129916554
0.707,1.5,0.0129916565
0.708,1.5,0.0129916547
0.709,1.5,0.0129916543
0.71,1.5,0.0129916554
0.711,1.5,0.0129916581
0.712,1.5,0.012991654
0.713,1.5,0.0129916559
0.714,1.5,0.012991657
0.715,1.5,0.0129916565
0.716,1.5,0.012991658
0.717,1.5,0.0129916558
0.718,1.5,0.0129916559
0.719,1.5,0.0129916567
0.72,1.5,0.0129916562
0.721,1.5,0.0129916554
0.722,1.5,0.0129916577
0.723,1.5,0.0129916547
0.724,1.5,0.0129916557
0.725,1.5,0.012991657
0.726,1.5,0.0129916547
0.727,1.5,0.0129916573
0.728,1.5,0.0129916548
0.729,1.5,0.0129916564
0.73,1.5,0.0129916573
0.731,1.5,0.0129916572
0.732,1.5,0.0129916553
0.733,1.5,0.0129916558
0.734,1.5,0.0129916581
0.735,1.5,0.0129916586
0.736,1.5,0.0129916577
0.737,1.5,0.0129916561
0.738,1.5,0.0129916579
0.739,1.5,0.0129916565
0.74,1.5,0.0129916571
0.741,1.5,0.0129916576
0.742,1.5,0.0129916553
0.743,1.5,0.0129916544
0.744,1.5,0.0129916543
0.745,1.5,0.0129916587
0.746,1.5,0.0129916563
0.747,1.5,0.0129916549
0.748,1.5,0.0129916549
0.749,1.5,0.0129916548
0.75,1.5,0.0129916554
0.751,1.5,0.0129916571
0.752,1.5,0.0129916551
0.753,1.5,0.0129916565
0.754,1.5,0.0129916558
0.755,1.5,0.0129916554
0.756,1.5,0.0129916582
0.757,1.5,0.0129916577
0.758,1.5,0.0129916542
0.759,1.5,0.0129916551
0.76,1.5,0.0129916552
0.761,1.5,0.0129916572
0.762,1.5,0.0129916577
0.763,1.5,0.0129916548
0.764,1.5,0.0129916566
0.765,1.5,0.0129916565
0.766,1.5,0.0129916554
0.767,1.5,0.0129916575
0.768,1.5,0.0129916582
0.769,1.5,0.0129916571
0.77,1.5,0.012991654
0.771,1.5,0.0129916562
0.772,1.5,0.0129916574
0.773,1.5,0.0129916559
0.774,1.5,0.0129916552
0.775,1.5,0.0129916548
0.776,1.5,0.0129916554
0.777,1.5,0.0129916548
0.778,1.5,0.0129916591
0.779,1.5,0.0129916564
0.78,1.5,0.0129916551
0.781,1.5,0.0129916555
0.782,1.5,0.0129916553
0.783,1.5,0.0129916543
0.784,1.5,0.0129916545
0.785,1.5,0.0129916548
0.786,1.5,0.0129916552
0.787,1.5,0.0129916538
0.788,1.5,0.012991656
0.789,1.5,0.0129916566
0.79,1.5,0.0129916545
0.791,1.5,0.0129916555
0.792,1.5,0.0129916554
0.793,1.5,0.0129916547
0.794,1.5,0.0129916559
0.795,1.5,0.0129916583
0.796,1.5,0.0129916522
0.797,1.5,0.0129916549
0.798,1.5,0.0129916535
0.799,1.5,0.0129916554
0.8,1.5,0.0129916542
0.801,1.5,0.0129916555
0.802,1.5,0.0129916542
0.803,1.5,0.0129916543
0.804,1.5,0.0129916548
0.805,1.5,0.012991655
0.806,1.5,0.0129916561
0.807,1.5,0.0129916573
0.808,1.5,0.012991655
0.809,1.5,0.0129916551
0.81,1.5,0.0129916543
0.811,1.5,0.0129916551
0.812,1.5,0.0129916556
0.813,1.5,0.0129916547
0.814,1.5,0.0129916556
0.815,1.5,0.0129916552
0.816,1.5,0.0129916587
0.817,1.5,0.0129916578
0.818,1.5,0.0129916554
0.819,1.5,0.0129916557
0.82,1.5,0.012991658
0.821,1.5,0.012991655
0.822,1.5,0.0129916535
0.823,1.5,0.0129916552
0.824,1.5,0.0129916543
0.825,1.5,0.012991655
0.826,1.5,0.0129916576
0.827,1.5,0.0129916545
0.828,1.5,0.0129916535
0.829,1.5,0.0129916544
0.83,1.5,0.0129916556
0.831,1.5,0.0129916572
0.832,1.5,0.0129916535
0.833,1.5,0.0129916552
0.834,1.5,0.0129916545
0.835,1.5,0.0129916566
0.836,1.5,0.0129916578
0.837,1.5,0.0129916567
0.838,1.5,0.0129916555
0.839,1.5,0.0129916559
0.84,1.5,0.0129916578
0.841,1.5,0.0129916552
0.842,1.5,0.0129916551
0.843,1.5,0.0129916571
0.844,1.5,0.0129916546
0.845,1.5,0.0129916544
0.846,1.5,0.0129916542
0.847,1.5,0.0129916567
0.848,1.5,0.0129916578
0.849,1.5,0.0129916581
0.85,1.5,0.0129916571
0.851,1.5,0.0129916554
0.852,1.5,0.0129916552
0.853,1.5,0.0129916549
0.854,1.5,0.0129916546
0.855,1.5,0.0129916557
0.856,1.5,0.0129916588
0.857,1.5,0.0129916561
0.858,1.5,0.012991658
0.859,1.5,0.0129916556
0.86,1.5,0.0129916582
0.861,1.5,0.0129916572
0.862,1.5,0.012991655
0.863,1.5,0.012991656
0.864,1.5,0.0129916573
0.865,1.5,0.0129916559
0.866,1.5,0.0129916586
0.867,1.5,0.012991657
0.868,1.5,0.0129916561
0.869,1.5,0.0129916555
0.87,1.5,0.0129916544
0.871,1.5,0.0129916549
0.872,1.5,0.0129916562
0.873,1.5,0.0129916583
0.874,1.5,0.0129916565
0.875,1.5,0.0129916557
0.876,1.5,0.0129916552
0.877,1.5,0.0129916586
0.878,1.5,0.0129916589
0.879,1.5,0.0129916573
0.88,1.5,0.0129916546
0.881,1.5,0.0129916566
0.882,1.5,0.0129916576
0.883,1.5,0.0129916573
0.884,1.5,0.0129916559
0.885,1.5,0.0129916575
0.886,1.5,0.012991656
0.887,1.5,0.0129916577
0.888,1.5,0.0129916565
0.889,1.5,0.0129916593
0.89,1.5,0.0129916569
0.891,1.5,0.0129916564
0.892,1.5,0.0129916599
0.893,1.5,0.0129916589
0.894,1.5,0.0129916561
0.895,1.5,0.0129916567
0.896,1.5,0.0129916585
0.897,1.5,0.0129916585
0.898,1.5,0.0129916571
0.899,1.5,0.0129916594
0.9,1.5,0.0129916593
0.901,1.5,0.0129916595
0.902,1.5,0.0129916593
0.903,1.5,0.0129916565
0.904,1.5,0.0129916572
0.905,1.5,0.0129916571
0.906,1.5,0.01299166
0.907,1.5,0.0129916559
0.908,1.5,0.012991658
0.909,1.5,0.0129916574
0.91,1.5,0.0129916601
0.911,1.5,0.0129916588
0.912,1.5,0.0129916593
0.913,1.5,0.012991659
0.914,1.5,0.0129916599
0.915,1.5,0.0129916569
0.916,1.5,0.0129916609
0.917,1.5,0.0129916608
0.918,1.5,0.0129916575
0.919,1.5,0.0129916602
0.92,1.5,0.0129916608
0.921,1.5,0.0129916594
0.922,1.5,0.0129916618
0.923,1.5,0.0129916602
0.924,1.5,0.0129916598
0.925,1.5,0.0129916597
0.926,1.5,0.0129916588
0.927,1.5,0.012991658
0.928,1.5,0.012991661
0.929,1.5,0.0129916623
0.93,1.5,0.0129916615
0.931,1.5,0.0129916636
0.932,1.5,0.012991663
0.933,1.5,0.0129916633
0.934,1.5,0.0129916636
0.935,1.5,0.0129916613
0.936,1.5,0.0129916609
0.937,1.5,0.0129916641
0.938,1.5,0.0129916637
0.939,1.5,0.0129916631
0.94,1.5,0.0129916627
0.941,1.5,0.0129916623
0.942,1.5,0.0129916645
0.943,1.5,0.0129916644
0.944,1.5,0.0129916629
0.945,1.5,0.0129916638
0.946,1.5,0.0129916641
0.947,1.5,0.0129916654
0.948,1.5,0.0129916651
0.949,1.5,0.012991666
0.95,1.5,0.0129916643
0.951,1.5,0.0129916651
0.952,1.5,0.0129916665
0.953,1.5,0.0129916649
0.954,1.5,0.0129916661
0.955,1.5,0.0129916654
0.956,1.5,0.012991667
0.957,1.5,0.0129916683
0.958,1.5,0.012991667
0.959,1.5,0.0129916679
0.96,1.5,0.0129916659
0.961,1.5,0.0129916691
0.962,1.5,0.0129916682
0.963,1.5,0.0129916688
0.964,1.5,0.0129916691
0.965,1.5,0.0129916698
0.966,1.5,0.0129916686
0.967,1.5,0.0129916706
0.968,1.5,0.0129916702
0.969,1.5,0.01299167
0.97,1.5,0.0129916696
0.971,1.5,0.012991671
0.972,1.5,0.0129916704
0.973,1.5,0.0129916723
0.974,1.5,0.012991669
0.975,1.5,0.0129916724
0.976,1.5,0.0129916713
0.977,1.5,0.0129916732
0.978,1.5,0.0129916721
0.979,1.5,0.0129916737
0.98,1.5,0.0129916743
0.981,1.5,0.0129916726
0.982,1.5,0.0129916746
0.983,1.5,0.0129916749
0.984,1.5,0.0129916743
0.985,1.5,0.0129916766
0.986,1.5,0.0129916767
0.987,1.5,0.0129916766
0.988,1.5,0.0129916767
0.989,1.5,0.0129916778
0.99,1.5,0.0129916793
0.991,1.5,0.0129916806
0.992,1.5,0.0129916783
0.993,1.5,0.0129916798
0.994,1.5,0.01299168
0.995,1.5,0.0129916813
0.996,1.5,0.0129916855
0.997,1.5,0.0129916845
0.998,1.5,0.0129916844
0.999,1.5,0.0129916886
1,1.5,0.0129916892
1.001,1.5,0.0129916897
1.002,1.5,0.0129916902
1.003,1.5,0.0129916922
1.004,1.5,0.012991692
1.005,1.5,0.0129916946
1.006,1.5,0.0129916931
1.007,1.5,0.0129916944
1.008,1.5,0.0129916961
1.009,1.5,0.0129916957
1.01,1.5,0.0129916977
1.011,1.5,0.0129916974
1.012,1.5,0.0129916982
1.013,1.5,0.0129917
1.014,1.5,0.0129917015
1.015,1.5,0.0129917031
1.016,1.5,0.0129917056
1.017,1.5,0.0129917055
1.018,1.5,0.0129917067
1.019,1.5,0.0129917097
1.02,1.5,0.0129917129
1.021,1.5,0.0129917162
1.022,1.5,0.0129917156
1.023,1.5,0.0129917191
1.024,1.5,0.0129917188
1.025,1.5,0.0129917193
1.026,1.5,0.0129917211
1.027,1.5,0.0129917241
1.028,1.5,0.0129917232
1.029,1.5,0.0129917258
1.03,1.5,0.0129917284
1.031,1.5,0.0129917324
1.032,1.5,0.0129917365
1.033,1.5,0.0129917382
1.034,1.5,0.0129917413
1.035,1.5,0.0129917412
1.036,1.5,0.0129917436
1.037,1.5,0.0129917463
1.038,1.5,0.0129917508
1.039,1.5,0.0129917495
1.04,1.5,0.0129917522
1.041,1.5,0.0129917549
1.042,1.5,0.0129917623
1.043,1.5,0.0129917641
1.044,1.5,0.0129917684
1.045,1.5,0.01299177
1.046,1.5,0.0129917731
1.047,1.5,0.0129917761
1.048,1.5,0.0129917788
1.049,1.5,0.0129917862
1.05,1.5,0.012991791
1.051,1.5,0.0129917933
1.052,1.5,0.0129917964
1.053,1.5,0.0129917978
1.054,1.5,0.0129918016
1.055,1.5,0.0129918084
1.056,1.5,0.0129918148
1.057,1.5,0.0129918166
1.058,1.5,0.0129918225
1.059,1.5,0.0129918257
1.06,1.5,0.0129918317
1.061,1.5,0.0129918405
1.062,1.5,0.012991841
1.063,1.5,0.0129918488
1.064,1.5,0.0129918501
1.065,1.5,0.0129918565
1.066,1.5,0.0129918669
1.067,1.5,0.0129918718
1.068,1.5,0.0129918795
1.069,1.5,0.0129918864
1.07,1.5,0.0129918908
1.071,1.5,0.0129918984
1.072,1.5,0.0129919048
1.073,1.5,0.0129919144
1.074,1.5,0.0129919204
1.075,1.5,0.012991927
1.076,1.5,0.0129919396
1.077,1.5,0.0129919444
1.078,1.5,0.0129919512
1.079,1.5,0.0129919637
1.08,1.5,0.0129919701
1.081,1.5,0.012991978
1.082,1.5,0.0129919912
1.083,1.5,0.0129919991
1.084,1.5,0.0129920114
1.085,1.5,0.0129920206
1.086,1.5,0.0129920318
1.087,1.5,0.0129920419
1.088,1.5,0.0129920519
1.089,1.5,0.0129920672
1.09,1.5,0.0129920775
1.091,1.5,0.0129920905
1.092,1.5,0.0129921017
1.093,1.5,0.0129921139
1.094,1.5,0.0129921281
1.095,1.5,0.0129921414
1.096,1.5,0.0129921563
1.097,1.5,0.0129921714
1.098,1.5,0.0129921886
1.099,1.5,0.0129922047
1.1,1.5,0.0129922166
1.101,1.5,0.0129922381
1.102,1.5,0.0129922521
1.103,1.5,0.0129922709
1.104,1.5,0.0129922898
1.105,1.5,0.0129923085
1.106,1.5,0.0129923263
1.107,1.5,0.0129923443
1.108,1.5,0.0129923661
1.109,1.5,0.0129923873
1.11,1.5,0.0129924095
1.111,1.5,0.0129924317
1.112,1.5,0.0129924554
1.113,1.5,0.0129924771
1.114,1.5,0.0129925034
1.115,1.5,0.0129925262
1.116,1.5,0.0129925545
1.117,1.5,0.0129925801
1.118,1.5,0.0129926088
1.119,1.5,0.0129926345
1.12,1.5,0.0129926617
1.121,1.5,0.0129926909
1.122,1.5,0.0129927235
1.123,1.5,0.0129927552
1.124,1.5,0.0129927859
1.125,1.5,0.0129928185
1.126,1.5,0.0129928546
1.127,1.5,0.0129928887
1.128,1.5,0.0129929275
1.129,1.5,0.0129929631
1.13,1.5,0.0129930054
1.131,1.5,0.0129930389
1.132,1.5,0.012993083
1.133,1.5,0.0129931258
1.134,1.5,0.0129931686
1.135,1.5,0.012993214
1.136,1.5,0.0129932581
1.137,1.5,0.0129933061
1.138,1.5,0.0129933522
1.139,1.5,0.0129934066
1.14,1.5,0.0129934541
1.141,1.5,0.0129935093
1.142,1.5,0.0129935629
1.143,1.5,0.0129936215
1.144,1.5,0.0129936775
1.145,1.5,0.0129937349
1.146,1.5,0.0129937988
1.147,1.5,0.0129938619
1.148,1.5,0.0129939253
1.149,1.5,0.0129939967
1.15,1.5,0.0129940622
1.151,1.5,0.0129941303
1.152,1.5,0.0129942073
1.153,1.5,0.0129942814
1.154,1.5,0.012994362
1.155,1.5,0.0129944391
1.156,1.5,0.012994518
1.157,1.5,0.0129946064
1.158,1.5,0.012994691
1.159,1.5,0.0129947829
1.16,1.5,0.0129948723
1.161,1.5,0.012994967
1.162,1.5,0.0129950664
1.163,1.5,0.0129951643
1.164,1.5,0.0129952677
1.165,1.5,0.0129953775
1.166,1.5,0.0129954858
1.167,1.5,0.0129956008
1.168,1.5,0.0129957133
1.169,1.5,0.0129958322
1.17,1.5,0.0129959564
1.171,1.5,0.0129960822
1.172,1.5,0.0129962128
1.173,1.5,0.0129963489
1.174,1.5,0.0129964886
1.175,1.5,0.012996627
1.176,1.5,0.0129967735
1.177,1.5,0.0129969247
1.178,1.5,0.0129970832
1.179,1.5,0.0129972425
1.18,1.5,0.0129974073
1.181,1.5,0.0129975726
1.182,1.5,0.0129977474
1.183,1.5,0.0129979296
1.184,1.5,0.0129981118
1.185,1.5,0.0129983022
1.186,1.5,0.0129985
1.187,1.5,0.0129987002
1.188,1.5,0.0129989088
1.189,1.5,0.0129991197
1.19,1.5,0.0129993413
1.191,1.5,0.0129995661
1.192,1.5,0.0129997993
1.193,1.5,0.0130000387
1.194,1.5,0.0130002843
1.195,1.5,0.013000537
1.196,1.5,0.0130008015
1.197,1.5,0.0130010703
1.198,1.5,0.0130013456
1.199,1.5,0.0130016299
1.2,1.5,0.0130019222
1.201,1.5,0.0130022242
1.202,1.5,0.0130025371
1.203,1.5,0.0130028577
1.204,1.5,0.0130031837
1.205,1.5,0.0130035222
1.206,1.5,0.0130038724
1.207,1.5,0.0130042283
1.208,1.5,0.0130046002
1.209,1.5,0.0130049843
1.21,1.5,0.0130053727
1.211,1.5,0.0130057775
1.212,1.5,0.0130061901
